Date,Daily Mean PM2.5 Concentration,DAILY_AQI_VALUE,CBSA_NAME
2022-08-24,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2022-08-25,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-08-26,0.5,2,"Portland-Vancouver-Hillsboro, OR-WA"
2022-08-27,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-08-28,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2022-08-29,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2022-08-30,6.6,28,"Portland-Vancouver-Hillsboro, OR-WA"
2022-08-31,7.9,33,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-01,8.2,34,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-02,8.1,34,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-03,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-04,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-05,1.1,5,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-06,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-07,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-08,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-09,8.8,37,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-10,34,97,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-11,30.9,91,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-12,17.3,62,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-13,7,29,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-14,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-15,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-16,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-17,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-18,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-19,9.4,39,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-20,8.1,34,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-21,10.8,45,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-22,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-23,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-24,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-25,8.9,37,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-26,11.6,48,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-27,10.2,43,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-28,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-29,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2022-09-30,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-01,8.3,35,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-02,11.2,47,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-03,9.4,39,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-04,10.3,43,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-05,9.4,39,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-06,14.8,57,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-07,21.8,71,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-08,23.2,74,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-09,26.4,81,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-10,15.8,59,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-11,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-12,9.5,40,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-13,18.8,65,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-14,26.4,81,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-15,16.2,60,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-16,10.6,44,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-17,18.5,64,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-18,50.2,137,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-19,81.3,164,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-20,54,147,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-21,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-22,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-23,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-24,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-25,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-26,6.8,28,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-27,9.6,40,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-28,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-29,16.8,61,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-30,11.5,48,"Portland-Vancouver-Hillsboro, OR-WA"
2022-10-31,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-01,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-02,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-03,19.4,66,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-04,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-05,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-06,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-07,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-08,8.3,35,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-09,13.7,54,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-10,22.5,73,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-11,13.8,55,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-12,18,63,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-13,38.5,108,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-14,17.2,62,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-15,20.9,70,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-16,29.4,87,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-19,17,61,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-20,33,95,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-21,26.5,81,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-22,16.3,60,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-23,15.8,59,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-24,16.5,60,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-25,11.8,49,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-26,11.1,46,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-27,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-28,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-29,9.9,41,"Portland-Vancouver-Hillsboro, OR-WA"
2022-11-30,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-01,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-02,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-03,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-04,8.7,36,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-05,16,59,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-06,20,68,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-07,19.4,66,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-08,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-09,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-10,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-11,8.6,36,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-12,7.8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-13,15.7,59,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-14,19.4,66,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-15,17.5,62,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-16,14.3,56,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-17,27.7,84,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-18,10.8,45,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-19,6.6,28,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-20,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-21,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-22,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-23,8.5,35,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-24,14.5,56,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-25,15.5,58,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-26,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-27,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-28,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-29,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-30,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2022-12-31,8.7,36,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-01,9.9,41,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-02,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-03,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-04,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-05,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-06,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-07,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-08,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-09,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-10,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-11,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-12,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-13,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-14,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-15,1.2,5,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-16,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-17,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-18,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-19,8.6,36,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-20,9.3,39,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-21,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-22,5.1,21,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-23,6.3,26,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-24,11,46,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-25,15.1,57,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-26,15.9,59,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-27,5.6,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-28,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-29,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-01-31,14.6,56,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-01,20.7,69,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-02,15.7,59,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-03,10.3,43,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-04,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-05,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-06,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-07,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-08,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-09,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-10,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-11,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-12,12.6,52,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-13,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-14,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-15,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-16,9.9,41,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-17,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-18,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-19,6.5,27,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-20,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-21,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-22,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-23,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-24,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-25,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-26,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-27,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-02-28,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-01,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-02,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-03,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-04,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-05,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-06,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-07,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-08,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-09,1.5,6,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-10,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-11,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-12,4.8,20,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-13,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-14,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-15,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-16,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-17,6,25,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-18,11.6,48,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-19,15.7,59,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-20,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-21,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-22,6.1,25,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-23,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-24,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-25,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-26,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-27,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-28,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-29,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-30,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-03-31,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-01,1.8,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-02,1.6,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-03,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-04,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-05,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-06,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-07,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-08,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-09,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-10,2,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-11,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-12,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-13,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-14,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-15,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-16,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-17,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-18,1.7,7,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-19,2.4,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-20,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-21,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-22,5.7,24,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-23,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-24,2.2,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-25,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-26,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-27,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-28,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-29,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-04-30,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-01,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-02,8,33,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-03,8.5,35,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-04,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-05,1.9,8,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-06,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-07,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-08,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-09,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-10,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-11,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-12,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-13,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-14,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-15,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-16,5.9,25,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-17,6.4,27,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-18,5.9,25,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-19,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-20,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-21,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-22,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-23,5.2,22,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-24,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-25,6.7,28,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-26,7.6,32,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-27,5.5,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-28,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-29,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-30,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-05-31,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-01,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-02,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-03,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-04,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-05,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-06,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-07,6.2,26,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-08,5,21,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-09,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-10,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-11,4.7,20,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-12,5.8,24,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-13,4.9,20,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-14,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-15,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-16,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-17,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-18,2.1,9,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-19,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-20,2.6,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-21,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-22,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-23,6.6,28,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-24,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-25,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-26,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-27,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-28,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-29,2.3,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-06-30,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-01,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-02,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-03,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-04,7.5,31,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-05,15,57,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-06,9.8,41,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-07,5.4,23,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-08,4.2,18,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-09,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-10,2.8,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-11,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-12,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-13,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-14,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-15,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-16,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-17,2.5,10,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-18,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-19,15.5,58,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-20,4.4,18,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-21,3.9,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-22,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-23,2.9,12,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-24,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-25,3.1,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-26,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-27,3.4,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-28,4.5,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-29,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-30,4.1,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-07-31,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-01,3.7,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-02,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-03,3,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-04,3.3,14,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-05,4,17,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-06,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-07,2.7,11,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-08,3.8,16,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-09,4.3,18,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-10,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-11,3.2,13,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-12,3.6,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-13,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-14,10.9,45,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-15,15.8,59,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-16,8.2,34,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-17,7.1,30,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-18,4.6,19,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-19,14.4,56,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-20,45.4,125,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-21,12.7,52,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-22,3.5,15,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-23,5.3,22,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-24,9.2,38,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-25,18.3,64,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-26,21.3,70,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-27,18,63,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-28,13.1,53,"Portland-Vancouver-Hillsboro, OR-WA"
2023-08-29,10.3,43,"Portland-Vancouver-Hillsboro, OR-WA"
